id,account,type,amount,atm_id
4990,332784,DEPOSIT,500,10008
4991,284064,DEPOSIT,400,10015
4992,839647,DEPOSIT,1000,10015
4993,629384,BALANCE_CHECK,2000,10012
4994,692833,BALANCE_CHECK,5000,10006
4995,394760,SERVICE_PAY,-300,10012
4996,394760,RETRIEVAL,-500,10003
4997,383634,BALANCE_CHECK,5000,10013
4998,116647,BALANCE_CHECK,3000,10004
4999,415449,SERVICE_PAY,-50,10003
5000,284064,SERVICE_PAY,-100,10011
5001,828086,RETRIEVAL,-100,10005
5002,556524,RETRIEVAL,-400,10007
5003,214694,DEPOSIT,1000,10002
5004,808797,RETRIEVAL,-350,10012
5005,828086,DEPOSIT,600,10000
5006,693293,DEPOSIT,1000,10004
5007,298799,RETRIEVAL,-100,10005
5008,973810,BALANCE_CHECK,2500,10013
5009,808797,BALANCE_CHECK,1000,10002
5010,724465,RETRIEVAL,-250,10012
5011,682067,SERVICE_PAY,-100,10000
5012,920781,BALANCE_CHECK,2000,10009
5013,403774,DEPOSIT,400,10011
5014,415449,BALANCE_CHECK,4000,10003
5015,415449,SERVICE_PAY,-50,10002
5016,816398,RETRIEVAL,-150,10007
5017,838688,RETRIEVAL,-350,10002
5018,672050,DEPOSIT,800,10003
5019,802009,RETRIEVAL,-450,10012
5020,443562,DEPOSIT,100,10007
5021,368908,BALANCE_CHECK,500,10009
5022,743517,RETRIEVAL,-450,10002
5023,743517,BALANCE_CHECK,1500,10011
5024,383634,RETRIEVAL,-400,10007
5025,637833,DEPOSIT,200,10013
5026,556524,BALANCE_CHECK,3500,10006
5027,129049,SERVICE_PAY,-100,10004
5028,952297,RETRIEVAL,-150,10011
5029,453604,SERVICE_PAY,-100,10011
5030,596938,RETRIEVAL,-50,10015
5031,332784,SERVICE_PAY,-500,10014
5032,415449,SERVICE_PAY,-250,10007
5033,944947,BALANCE_CHECK,1500,10005
5034,577157,BALANCE_CHECK,2500,10009
5035,587932,SERVICE_PAY,-400,10014
5036,730873,BALANCE_CHECK,5000,10003
5037,708611,BALANCE_CHECK,1000,10008
5038,403774,BALANCE_CHECK,1500,10001
5039,540502,SERVICE_PAY,-50,10013
5040,811329,DEPOSIT,600,10010
5041,129049,SERVICE_PAY,-350,10003
5042,540502,SERVICE_PAY,-300,10000
5043,368908,DEPOSIT,100,10006
5044,582753,BALANCE_CHECK,2000,10012
5045,942111,RETRIEVAL,-50,10012
5046,218323,SERVICE_PAY,-100,10004
5047,724465,RETRIEVAL,-500,10015
5048,284064,DEPOSIT,500,10010
5049,855346,BALANCE_CHECK,5000,10008
5050,755454,SERVICE_PAY,-450,10012
5051,517927,BALANCE_CHECK,2500,10002
5052,730873,DEPOSIT,1000,10001
5053,429023,SERVICE_PAY,-450,10009
5054,412892,DEPOSIT,500,10013
5055,855346,SERVICE_PAY,-300,10007
5056,402189,RETRIEVAL,-300,10012
5057,438446,SERVICE_PAY,-50,10012
5058,587932,BALANCE_CHECK,4500,10014
5059,811329,BALANCE_CHECK,1500,10004
5060,816398,RETRIEVAL,-100,10013
5061,959228,DEPOSIT,700,10014
5062,743517,DEPOSIT,500,10004
5063,913099,RETRIEVAL,-150,10005
5064,298799,SERVICE_PAY,-50,10009
5065,583825,SERVICE_PAY,-450,10005
5066,582753,RETRIEVAL,-200,10011
5067,419101,SERVICE_PAY,-50,10009
5068,791402,DEPOSIT,700,10010
5069,215204,RETRIEVAL,-400,10009
5070,540502,BALANCE_CHECK,4500,10004
5071,629384,RETRIEVAL,-50,10008
5072,952297,DEPOSIT,200,10015
5073,790232,RETRIEVAL,-150,10000
5074,672050,BALANCE_CHECK,1500,10000
5075,435486,RETRIEVAL,-100,10003
5076,371086,DEPOSIT,400,10009
5077,252817,SERVICE_PAY,-50,10008
5078,828086,DEPOSIT,100,10006
5079,973810,SERVICE_PAY,-200,10010
5080,591132,DEPOSIT,100,10010
5081,724465,RETRIEVAL,-450,10002
5082,591132,RETRIEVAL,-250,10005
5083,252817,SERVICE_PAY,-200,10006
5084,353550,DEPOSIT,600,10011
5085,832307,DEPOSIT,100,10015
5086,808797,SERVICE_PAY,-100,10008
5087,839015,SERVICE_PAY,-100,10001
5088,298799,DEPOSIT,600,10006
5089,790232,RETRIEVAL,-400,10003
5090,891581,SERVICE_PAY,-50,10011
5091,832617,SERVICE_PAY,-400,10001
5092,398896,RETRIEVAL,-450,10011
5093,394760,SERVICE_PAY,-300,10012
5094,394760,SERVICE_PAY,-150,10012
5095,226770,DEPOSIT,600,10014
5096,942111,BALANCE_CHECK,4000,10011
5097,672050,SERVICE_PAY,-100,10006
5098,948294,DEPOSIT,900,10007
5099,274972,SERVICE_PAY,-500,10007
5100,913099,RETRIEVAL,-400,10004
5101,724465,RETRIEVAL,-300,10013
5102,907589,RETRIEVAL,-400,10003
5103,332784,DEPOSIT,900,10011
5104,368908,RETRIEVAL,-350,10000
5105,961635,BALANCE_CHECK,3000,10010
5106,959228,RETRIEVAL,-250,10011
5107,678713,RETRIEVAL,-200,10005
5108,832307,DEPOSIT,100,10010
5109,582753,BALANCE_CHECK,2000,10003
5110,743517,RETRIEVAL,-150,10006
5111,297512,DEPOSIT,500,10003
5112,415449,RETRIEVAL,-250,10015
5113,946596,SERVICE_PAY,-500,10004
5114,371086,DEPOSIT,100,10007
5115,907589,SERVICE_PAY,-50,10012
5116,395438,RETRIEVAL,-100,10011
5117,368908,DEPOSIT,100,10013
5118,395438,DEPOSIT,200,10015
5119,959228,DEPOSIT,400,10013
5120,838688,RETRIEVAL,-350,10006
5121,958114,BALANCE_CHECK,500,10014
5122,281101,SERVICE_PAY,-300,10014
5123,952297,BALANCE_CHECK,1000,10004
5124,214694,BALANCE_CHECK,4000,10003
5125,692833,SERVICE_PAY,-400,10004
5126,693293,RETRIEVAL,-450,10008
5127,973810,RETRIEVAL,-400,10014
5128,754991,BALANCE_CHECK,1000,10011
5129,816398,RETRIEVAL,-50,10002
5130,415449,SERVICE_PAY,-250,10010
5131,808797,DEPOSIT,600,10005
5132,357229,DEPOSIT,700,10001
5133,839647,BALANCE_CHECK,4500,10009
5134,262204,DEPOSIT,800,10005
5135,129049,BALANCE_CHECK,2000,10013
5136,368908,BALANCE_CHECK,3500,10012
5137,912189,RETRIEVAL,-50,10003
5138,693293,DEPOSIT,600,10000
5139,298799,DEPOSIT,100,10008
5140,116647,RETRIEVAL,-450,10010
5141,942111,DEPOSIT,1000,10010
5142,816398,DEPOSIT,800,10010
5143,839015,SERVICE_PAY,-100,10005
5144,368908,DEPOSIT,900,10012
5145,708611,BALANCE_CHECK,1000,10006
5146,182500,BALANCE_CHECK,1000,10011
5147,413828,RETRIEVAL,-300,10006
5148,435486,DEPOSIT,800,10004
5149,946596,DEPOSIT,900,10009
5150,438446,BALANCE_CHECK,3000,10011
5151,125077,SERVICE_PAY,-500,10001
5152,133521,BALANCE_CHECK,2500,10005
5153,816398,RETRIEVAL,-150,10000
5154,802009,SERVICE_PAY,-200,10004
5155,944947,RETRIEVAL,-300,10014
5156,226770,BALANCE_CHECK,4500,10011
5157,755454,RETRIEVAL,-300,10002
5158,218323,RETRIEVAL,-450,10009
5159,891581,SERVICE_PAY,-300,10001
5160,692833,BALANCE_CHECK,3500,10012
5161,429023,BALANCE_CHECK,3500,10007
5162,357229,BALANCE_CHECK,1500,10010
5163,708611,RETRIEVAL,-100,10014
5164,215204,SERVICE_PAY,-500,10008
5165,435486,BALANCE_CHECK,2000,10003
5166,912189,SERVICE_PAY,-300,10011
5167,946596,BALANCE_CHECK,3500,10003
5168,554380,RETRIEVAL,-450,10000
5169,403774,SERVICE_PAY,-500,10006
5170,639253,SERVICE_PAY,-300,10006
5171,808797,SERVICE_PAY,-500,10005
5172,429023,BALANCE_CHECK,2500,10007
5173,554380,RETRIEVAL,-400,10009
5174,816398,DEPOSIT,500,10013
5175,973810,SERVICE_PAY,-400,10002
5176,587932,RETRIEVAL,-50,10001
5177,297512,RETRIEVAL,-200,10010
5178,944947,RETRIEVAL,-250,10001
5179,639253,BALANCE_CHECK,3000,10003
5180,423064,DEPOSIT,100,10014
5181,961635,RETRIEVAL,-100,10006
5182,958114,SERVICE_PAY,-400,10009
5183,811329,SERVICE_PAY,-50,10011
5184,182500,SERVICE_PAY,-500,10004
5185,838688,RETRIEVAL,-150,10012
5186,429023,BALANCE_CHECK,500,10012
5187,912189,RETRIEVAL,-100,10008
5188,554380,BALANCE_CHECK,5000,10004
5189,453604,DEPOSIT,700,10011
5190,832307,SERVICE_PAY,-300,10001
5191,297512,BALANCE_CHECK,1000,10006
5192,839647,SERVICE_PAY,-50,10015
5193,297512,BALANCE_CHECK,500,10005
5194,755454,DEPOSIT,600,10005
5195,790232,SERVICE_PAY,-100,10003
5196,357229,BALANCE_CHECK,500,10005
5197,973810,DEPOSIT,900,10007
5198,790232,BALANCE_CHECK,3000,10005
5199,429023,BALANCE_CHECK,1000,10003
5200,693293,DEPOSIT,900,10007
5201,901185,DEPOSIT,100,10010
5202,128682,RETRIEVAL,-450,10002
5203,297512,DEPOSIT,600,10013
5204,301940,SERVICE_PAY,-50,10010
5205,383634,BALANCE_CHECK,5000,10015
5206,832307,DEPOSIT,500,10006
5207,948294,RETRIEVAL,-50,10005
5208,838688,SERVICE_PAY,-500,10007
5209,403774,RETRIEVAL,-400,10013
5210,281101,BALANCE_CHECK,2000,10007
5211,668826,RETRIEVAL,-100,10012
5212,811329,BALANCE_CHECK,1000,10009
5213,517927,DEPOSIT,500,10000
5214,770212,RETRIEVAL,-50,10009
5215,770212,DEPOSIT,900,10000
5216,912189,SERVICE_PAY,-300,10013
5217,791402,DEPOSIT,100,10012
5218,946596,BALANCE_CHECK,2000,10009
5219,596938,SERVICE_PAY,-250,10005
5220,214694,SERVICE_PAY,-500,10013
5221,942111,DEPOSIT,1000,10002
5222,816398,RETRIEVAL,-250,10009
5223,403774,RETRIEVAL,-250,10001
5224,770212,RETRIEVAL,-150,10002
5225,754991,SERVICE_PAY,-500,10014
5226,556524,SERVICE_PAY,-300,10003
5227,951743,BALANCE_CHECK,500,10004
5228,828086,RETRIEVAL,-250,10009
5229,946596,SERVICE_PAY,-500,10004
5230,901185,DEPOSIT,300,10007
5231,182500,DEPOSIT,1000,10010
5232,958114,BALANCE_CHECK,2000,10000
5233,832307,SERVICE_PAY,-400,10008
5234,743517,SERVICE_PAY,-250,10010
5235,298799,RETRIEVAL,-150,10002
5236,438446,SERVICE_PAY,-150,10015
5237,540502,DEPOSIT,200,10015
5238,912189,SERVICE_PAY,-150,10007
5239,944947,DEPOSIT,300,10006
5240,438446,DEPOSIT,800,10006
5241,672050,DEPOSIT,900,10009
5242,284064,DEPOSIT,100,10005
5243,226770,SERVICE_PAY,-500,10009
5244,435486,RETRIEVAL,-350,10014
5245,394760,RETRIEVAL,-200,10009
5246,802009,DEPOSIT,100,10005
5247,215204,SERVICE_PAY,-150,10004
5248,371086,RETRIEVAL,-250,10000
5249,398896,SERVICE_PAY,-250,10009
5250,368908,RETRIEVAL,-200,10013
5251,298799,RETRIEVAL,-450,10011
5252,942111,BALANCE_CHECK,3000,10010
5253,832307,SERVICE_PAY,-350,10005
5254,724465,DEPOSIT,500,10014
5255,730873,RETRIEVAL,-250,10013
5256,808797,SERVICE_PAY,-500,10006
5257,973810,RETRIEVAL,-450,10000
5258,394760,SERVICE_PAY,-500,10005
5259,252817,SERVICE_PAY,-150,10008
5260,754991,BALANCE_CHECK,4000,10004
5261,839015,SERVICE_PAY,-350,10010
5262,226770,SERVICE_PAY,-100,10003
5263,383634,DEPOSIT,900,10009
5264,802009,DEPOSIT,500,10004
5265,554380,BALANCE_CHECK,4000,10008
5266,743517,SERVICE_PAY,-350,10010
5267,589589,RETRIEVAL,-400,10006
5268,583825,RETRIEVAL,-300,10002
5269,435486,BALANCE_CHECK,5000,10014
5270,403774,SERVICE_PAY,-100,10015
5271,398896,RETRIEVAL,-450,10011
5272,944947,DEPOSIT,300,10004
5273,589589,DEPOSIT,800,10001
5274,582753,DEPOSIT,500,10002
5275,946596,RETRIEVAL,-300,10011
5276,284064,DEPOSIT,600,10000
5277,403774,SERVICE_PAY,-400,10008
5278,920781,BALANCE_CHECK,1000,10000
5279,591132,BALANCE_CHECK,3500,10005
5280,912189,SERVICE_PAY,-200,10011
5281,402189,BALANCE_CHECK,4000,10008
5282,639253,BALANCE_CHECK,4000,10006
5283,413828,SERVICE_PAY,-500,10014
5284,816398,DEPOSIT,400,10005
5285,357229,RETRIEVAL,-200,10003
5286,423064,RETRIEVAL,-350,10012
5287,215204,BALANCE_CHECK,3500,10007
5288,912189,RETRIEVAL,-450,10010
5289,959228,RETRIEVAL,-150,10013
5290,413828,SERVICE_PAY,-200,10015
5291,353550,SERVICE_PAY,-200,10014
5292,808797,BALANCE_CHECK,2500,10004
5293,832617,RETRIEVAL,-150,10008
5294,973810,DEPOSIT,100,10003
5295,301940,RETRIEVAL,-400,10004
5296,973810,RETRIEVAL,-450,10008
5297,961635,BALANCE_CHECK,3500,10004
5298,582753,BALANCE_CHECK,2000,10003
5299,948294,RETRIEVAL,-150,10012
5300,591132,DEPOSIT,600,10012
5301,808797,BALANCE_CHECK,1000,10014
5302,948294,SERVICE_PAY,-500,10002
5303,734731,RETRIEVAL,-150,10013
5304,961635,DEPOSIT,300,10004
5305,182500,DEPOSIT,300,10005
5306,402189,DEPOSIT,1000,10005
5307,682067,DEPOSIT,300,10012
5308,435486,RETRIEVAL,-100,10015
5309,133521,SERVICE_PAY,-350,10001
5310,901185,RETRIEVAL,-50,10013
5311,332784,RETRIEVAL,-250,10001
5312,301940,RETRIEVAL,-450,10002
5313,540502,DEPOSIT,700,10012
5314,920781,SERVICE_PAY,-350,10004
5315,629384,RETRIEVAL,-500,10008
5316,847700,DEPOSIT,400,10009
5317,596938,DEPOSIT,800,10007
5318,668826,SERVICE_PAY,-350,10004
5319,944947,SERVICE_PAY,-150,10006
5320,215204,RETRIEVAL,-100,10001
5321,743517,DEPOSIT,1000,10001
5322,402189,SERVICE_PAY,-200,10010
5323,415449,DEPOSIT,1000,10014
5324,958114,SERVICE_PAY,-250,10015
5325,182500,SERVICE_PAY,-150,10009
5326,920781,RETRIEVAL,-350,10000
5327,672050,SERVICE_PAY,-200,10007
5328,682067,RETRIEVAL,-250,10001
5329,577157,SERVICE_PAY,-50,10010
5330,226770,SERVICE_PAY,-450,10005
5331,429023,SERVICE_PAY,-200,10002
5332,556524,RETRIEVAL,-100,10007
5333,368908,DEPOSIT,200,10007
5334,791402,RETRIEVAL,-150,10012
5335,182500,RETRIEVAL,-150,10011
5336,961635,RETRIEVAL,-300,10000
5337,743517,BALANCE_CHECK,2000,10015
5338,281101,RETRIEVAL,-50,10014
5339,226770,BALANCE_CHECK,2500,10009
5340,298799,SERVICE_PAY,-50,10002
5341,540502,RETRIEVAL,-250,10012
5342,951743,SERVICE_PAY,-200,10005
5343,682067,SERVICE_PAY,-400,10011
5344,639253,DEPOSIT,300,10005
5345,398896,SERVICE_PAY,-500,10001
5346,855346,RETRIEVAL,-500,10004
5347,587932,RETRIEVAL,-400,10015
5348,734731,RETRIEVAL,-100,10010
5349,724465,RETRIEVAL,-450,10007
5350,402189,BALANCE_CHECK,2500,10007
5351,755454,BALANCE_CHECK,3500,10012
5352,517927,RETRIEVAL,-450,10008
5353,839015,DEPOSIT,800,10003
5354,332784,SERVICE_PAY,-300,10007
5355,402189,SERVICE_PAY,-450,10006
5356,639253,DEPOSIT,100,10012
5357,419101,RETRIEVAL,-150,10011
5358,540502,SERVICE_PAY,-450,10015
5359,129049,BALANCE_CHECK,4500,10004
5360,284064,DEPOSIT,400,10008
5361,730873,RETRIEVAL,-150,10000
5362,125077,DEPOSIT,900,10009
5363,734731,DEPOSIT,900,10003
5364,403774,SERVICE_PAY,-50,10012
5365,743517,SERVICE_PAY,-300,10010
5366,281101,SERVICE_PAY,-150,10012
5367,791402,BALANCE_CHECK,3500,10014
5368,628053,BALANCE_CHECK,4000,10001
5369,284064,SERVICE_PAY,-300,10008
5370,357229,DEPOSIT,200,10012
5371,637833,SERVICE_PAY,-50,10001
5372,891581,BALANCE_CHECK,3500,10002
5373,371086,RETRIEVAL,-150,10004
5374,920781,DEPOSIT,400,10004
5375,403774,RETRIEVAL,-300,10010
5376,672050,BALANCE_CHECK,3500,10002
5377,920781,BALANCE_CHECK,4000,10015
5378,262204,SERVICE_PAY,-400,10008
5379,832617,DEPOSIT,200,10005
5380,403774,BALANCE_CHECK,2000,10006
5381,637833,SERVICE_PAY,-200,10015
5382,214694,DEPOSIT,800,10015
5383,583825,RETRIEVAL,-50,10004
5384,790232,BALANCE_CHECK,2000,10004
5385,395438,BALANCE_CHECK,4500,10003
5386,832307,SERVICE_PAY,-50,10014
5387,948294,BALANCE_CHECK,2000,10006
5388,811329,DEPOSIT,300,10015
5389,802009,DEPOSIT,500,10003
5390,639253,BALANCE_CHECK,1000,10014
5391,182500,SERVICE_PAY,-150,10014
5392,402189,DEPOSIT,600,10008
5393,913099,SERVICE_PAY,-300,10006
5394,913099,BALANCE_CHECK,2500,10015
5395,920781,BALANCE_CHECK,3500,10009
5396,395438,DEPOSIT,800,10014
5397,587932,DEPOSIT,600,10004
5398,423064,DEPOSIT,500,10012
5399,755454,BALANCE_CHECK,1500,10003
5400,398896,DEPOSIT,200,10005
5401,398896,DEPOSIT,900,10004
5402,125077,BALANCE_CHECK,4500,10011
5403,907589,RETRIEVAL,-350,10000
5404,577157,RETRIEVAL,-100,10008
5405,944947,BALANCE_CHECK,1000,10015
5406,368908,DEPOSIT,200,10013
5407,839015,RETRIEVAL,-200,10004
5408,755454,BALANCE_CHECK,2000,10011
5409,672050,BALANCE_CHECK,500,10006
5410,215204,DEPOSIT,1000,10009
5411,419101,DEPOSIT,700,10000
5412,298799,RETRIEVAL,-150,10012
5413,832617,DEPOSIT,600,10002
5414,734731,RETRIEVAL,-300,10013
5415,808797,SERVICE_PAY,-400,10008
5416,755454,RETRIEVAL,-200,10015
5417,913099,DEPOSIT,100,10015
5418,951743,SERVICE_PAY,-250,10003
5419,517927,RETRIEVAL,-100,10004
5420,692833,RETRIEVAL,-250,10001
5421,958114,SERVICE_PAY,-300,10015
5422,215204,DEPOSIT,800,10013
5423,828086,SERVICE_PAY,-450,10006
5424,577157,DEPOSIT,500,10010
5425,383634,RETRIEVAL,-50,10011
5426,832617,DEPOSIT,900,10008
5427,403774,DEPOSIT,600,10007
5428,628053,SERVICE_PAY,-150,10000
5429,332784,SERVICE_PAY,-400,10012
5430,956433,RETRIEVAL,-150,10008
5431,125077,RETRIEVAL,-400,10014
5432,413828,BALANCE_CHECK,2500,10013
5433,125077,RETRIEVAL,-350,10006
5434,412892,BALANCE_CHECK,500,10011
5435,942111,BALANCE_CHECK,4000,10005
5436,582753,DEPOSIT,1000,10009
5437,226770,BALANCE_CHECK,2500,10012
5438,413828,SERVICE_PAY,-300,10008
5439,637833,DEPOSIT,200,10003
5440,332784,DEPOSIT,100,10005
5441,281101,DEPOSIT,200,10005
5442,297512,DEPOSIT,400,10014
5443,540502,BALANCE_CHECK,4000,10010
5444,413828,DEPOSIT,900,10010
5445,839015,BALANCE_CHECK,1000,10006
5446,589589,DEPOSIT,500,10003
5447,383634,DEPOSIT,400,10011
5448,828086,RETRIEVAL,-100,10014
5449,368908,SERVICE_PAY,-450,10011
5450,816398,SERVICE_PAY,-500,10002
5451,855346,BALANCE_CHECK,3500,10005
5452,587932,RETRIEVAL,-450,10005
5453,438446,SERVICE_PAY,-150,10012
5454,353550,DEPOSIT,600,10013
5455,371086,DEPOSIT,100,10015
5456,838688,DEPOSIT,500,10006
5457,554380,BALANCE_CHECK,3000,10011
5458,891581,BALANCE_CHECK,2500,10006
5459,672050,BALANCE_CHECK,500,10010
5460,357229,BALANCE_CHECK,1000,10014
5461,839647,DEPOSIT,500,10002
5462,808797,SERVICE_PAY,-400,10006
5463,913099,BALANCE_CHECK,4000,10005
5464,332784,BALANCE_CHECK,2500,10015
5465,587932,RETRIEVAL,-100,10004
5466,395438,DEPOSIT,1000,10002
5467,357229,SERVICE_PAY,-200,10009
5468,668826,DEPOSIT,400,10008
5469,429023,DEPOSIT,100,10014
5470,637833,RETRIEVAL,-200,10015
5471,708611,DEPOSIT,300,10009
5472,215204,DEPOSIT,400,10015
5473,357229,DEPOSIT,100,10007
5474,133521,SERVICE_PAY,-100,10006
5475,368908,BALANCE_CHECK,4000,10010
5476,301940,DEPOSIT,400,10008
5477,678713,BALANCE_CHECK,3500,10010
5478,443562,RETRIEVAL,-500,10012
5479,913099,DEPOSIT,500,10006
5480,582753,RETRIEVAL,-150,10001
5481,811329,SERVICE_PAY,-500,10008
5482,589589,BALANCE_CHECK,4000,10011
5483,708611,SERVICE_PAY,-500,10009
5484,708611,RETRIEVAL,-200,10004
5485,724465,BALANCE_CHECK,5000,10010
5486,838688,RETRIEVAL,-500,10001
5487,383634,DEPOSIT,100,10015
5488,394760,DEPOSIT,900,10014
5489,628053,SERVICE_PAY,-50,10006
5490,301940,DEPOSIT,100,10002
5491,554380,BALANCE_CHECK,3500,10008
5492,402189,BALANCE_CHECK,5000,10006
5493,129049,BALANCE_CHECK,2000,10011
5494,353550,BALANCE_CHECK,1000,10006
5495,274972,DEPOSIT,600,10001
5496,907589,BALANCE_CHECK,3500,10000
5497,297512,RETRIEVAL,-150,10006
5498,226770,DEPOSIT,900,10007
5499,952297,BALANCE_CHECK,2500,10008
5500,637833,RETRIEVAL,-50,10008
5501,262204,BALANCE_CHECK,3000,10006
5502,808797,RETRIEVAL,-350,10007
5503,589589,DEPOSIT,500,10011
5504,438446,BALANCE_CHECK,3000,10008
5505,395438,SERVICE_PAY,-250,10014
5506,920781,BALANCE_CHECK,4000,10004
5507,402189,RETRIEVAL,-400,10013
5508,755454,RETRIEVAL,-100,10008
5509,952297,SERVICE_PAY,-350,10001
5510,839015,DEPOSIT,800,10010
5511,770212,SERVICE_PAY,-100,10012
5512,540502,RETRIEVAL,-100,10014
5513,855346,BALANCE_CHECK,500,10001
5514,413828,BALANCE_CHECK,5000,10011
5515,383634,SERVICE_PAY,-100,10013
5516,252817,BALANCE_CHECK,2500,10003
5517,839015,BALANCE_CHECK,4000,10003
5518,754991,BALANCE_CHECK,1500,10006
5519,453604,DEPOSIT,300,10008
5520,730873,RETRIEVAL,-500,10008
5521,951743,SERVICE_PAY,-200,10003
5522,946596,DEPOSIT,300,10002
5523,218323,RETRIEVAL,-200,10002
5524,453604,SERVICE_PAY,-100,10005
5525,596938,RETRIEVAL,-150,10010
5526,839015,RETRIEVAL,-250,10008
5527,281101,RETRIEVAL,-200,10009
5528,353550,DEPOSIT,800,10009
5529,855346,DEPOSIT,300,10000
5530,961635,BALANCE_CHECK,1500,10008
5531,838688,BALANCE_CHECK,1500,10001
5532,948294,DEPOSIT,900,10000
5533,901185,BALANCE_CHECK,2500,10010
5534,952297,RETRIEVAL,-200,10015
5535,252817,SERVICE_PAY,-50,10014
5536,262204,DEPOSIT,1000,10008
5537,116647,RETRIEVAL,-50,10012
5538,855346,RETRIEVAL,-300,10012
5539,913099,RETRIEVAL,-200,10002
5540,429023,DEPOSIT,900,10002
5541,891581,RETRIEVAL,-100,10009
5542,596938,RETRIEVAL,-450,10008
5543,582753,RETRIEVAL,-400,10002
5544,770212,SERVICE_PAY,-200,10004
5545,284064,DEPOSIT,1000,10007
5546,402189,RETRIEVAL,-150,10000
5547,832307,DEPOSIT,200,10002
5548,920781,BALANCE_CHECK,2000,10008
5549,403774,SERVICE_PAY,-150,10000
5550,274972,DEPOSIT,700,10007
5551,839647,DEPOSIT,800,10002
5552,629384,DEPOSIT,900,10014
5553,816398,RETRIEVAL,-50,10015
5554,415449,SERVICE_PAY,-400,10013
5555,920781,RETRIEVAL,-350,10001
5556,262204,DEPOSIT,800,10000
5557,412892,DEPOSIT,400,10011
5558,226770,DEPOSIT,200,10014
5559,394760,RETRIEVAL,-450,10008
5560,811329,RETRIEVAL,-250,10011
5561,262204,SERVICE_PAY,-400,10012
5562,402189,DEPOSIT,200,10015
5563,556524,SERVICE_PAY,-150,10010
5564,946596,DEPOSIT,900,10014
5565,816398,DEPOSIT,1000,10005
5566,668826,BALANCE_CHECK,1500,10002
5567,951743,BALANCE_CHECK,3000,10002
5568,262204,SERVICE_PAY,-400,10004
5569,913099,SERVICE_PAY,-350,10013
5570,395438,DEPOSIT,900,10006
5571,423064,DEPOSIT,500,10007
5572,832307,RETRIEVAL,-300,10001
5573,692833,BALANCE_CHECK,4000,10007
5574,116647,RETRIEVAL,-450,10004
5575,583825,BALANCE_CHECK,3000,10003
5576,891581,DEPOSIT,700,10001
5577,920781,BALANCE_CHECK,500,10001
5578,628053,BALANCE_CHECK,3000,10013
5579,678713,SERVICE_PAY,-450,10001
5580,297512,SERVICE_PAY,-50,10010
5581,951743,RETRIEVAL,-350,10003
5582,438446,SERVICE_PAY,-450,10013
5583,952297,SERVICE_PAY,-300,10008
5584,708611,SERVICE_PAY,-450,10014
5585,973810,RETRIEVAL,-300,10007
5586,956433,SERVICE_PAY,-50,10014
5587,182500,DEPOSIT,300,10006
5588,395438,DEPOSIT,900,10014
5589,583825,DEPOSIT,400,10008
5590,438446,DEPOSIT,700,10009
5591,958114,DEPOSIT,700,10003
5592,951743,RETRIEVAL,-250,10011
5593,816398,SERVICE_PAY,-150,10001
5594,226770,RETRIEVAL,-250,10006
5595,415449,BALANCE_CHECK,4000,10002
5596,838688,DEPOSIT,400,10005
5597,678713,RETRIEVAL,-500,10012
5598,692833,DEPOSIT,400,10012
5599,583825,BALANCE_CHECK,4000,10011
5600,811329,BALANCE_CHECK,1500,10002
5601,218323,RETRIEVAL,-300,10005
5602,284064,SERVICE_PAY,-300,10014
5603,668826,DEPOSIT,200,10005
5604,754991,SERVICE_PAY,-200,10005
5605,556524,DEPOSIT,300,10001
5606,262204,RETRIEVAL,-250,10003
5607,116647,SERVICE_PAY,-450,10003
5608,589589,RETRIEVAL,-250,10012
5609,591132,BALANCE_CHECK,4000,10015
5610,959228,SERVICE_PAY,-300,10015
5611,913099,RETRIEVAL,-450,10012
5612,959228,RETRIEVAL,-300,10003
5613,252817,RETRIEVAL,-300,10006
5614,128682,RETRIEVAL,-500,10008
5615,973810,BALANCE_CHECK,4500,10012
5616,415449,BALANCE_CHECK,3500,10000
5617,828086,SERVICE_PAY,-100,10011
5618,961635,BALANCE_CHECK,2500,10008
5619,838688,RETRIEVAL,-150,10000
5620,973810,DEPOSIT,200,10003
5621,629384,DEPOSIT,200,10000
5622,415449,RETRIEVAL,-400,10012
5623,832307,SERVICE_PAY,-100,10009
5624,412892,DEPOSIT,100,10009
5625,262204,SERVICE_PAY,-500,10001
5626,589589,BALANCE_CHECK,500,10007
5627,252817,SERVICE_PAY,-50,10000
5628,790232,DEPOSIT,1000,10000
5629,855346,RETRIEVAL,-50,10007
5630,274972,BALANCE_CHECK,500,10004
5631,517927,RETRIEVAL,-350,10003
5632,730873,BALANCE_CHECK,4500,10003
5633,956433,SERVICE_PAY,-200,10000
5634,357229,SERVICE_PAY,-300,10001
5635,956433,DEPOSIT,200,10008
5636,802009,DEPOSIT,200,10008
5637,920781,DEPOSIT,100,10006
5638,637833,SERVICE_PAY,-300,10010
5639,708611,DEPOSIT,400,10000
5640,838688,RETRIEVAL,-350,10013
5641,413828,BALANCE_CHECK,1000,10006
5642,353550,BALANCE_CHECK,2500,10006
5643,942111,RETRIEVAL,-150,10008
5644,907589,DEPOSIT,500,10005
5645,832617,SERVICE_PAY,-200,10009
5646,668826,RETRIEVAL,-450,10015
5647,808797,RETRIEVAL,-200,10003
5648,770212,DEPOSIT,400,10010
5649,262204,RETRIEVAL,-150,10008
5650,583825,DEPOSIT,600,10013
